Survived,Age,Fare,TravelAlone,Pclass_2,Pclass_3,Embarked_Q,Embarked_S,Sex_male
0.0,0.23347574767529528,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.36792055349407915,0.024105594605968193,1.0,1.0,0.0,1.0,0.0,0.0
0.0,0.36792055349407915,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.0062829856747926615,0.29580589980036276,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.36792055349407915,0.21642978772242535,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.20834380497612465,0.2125586439344078,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.37170143252073384,0.04684488020593009,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.37170143252073384,0.11111839809247648,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2963056044232219,0.16231419173453318,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.22090977632570996,0.5121218935012878,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.32143754712239253,0.050748620223090936,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.3465694898215632,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.5350590600653431,0.05123658772523604,0.0,1.0,0.0,0.0,1.0,1.0
1.0,0.32143754712239253,0.015330377421392339,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.2963056044232219,0.050748620223090936,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.6732847449107816,0.027326180120125887,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.38426740387031916,0.32179836714362564,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.4973611460165871,0.2625265161540666,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2711736617240513,0.014151057562208049,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.33400351847197784,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.37170143252073384,0.024105594605968193,1.0,1.0,0.0,1.0,0.0,0.0
1.0,0.2711736617240513,0.056604230248832196,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.13575255909676823,0.0,0.0,1.0,0.0,1.0,1.0
1.0,0.4470972606182458,0.2647385704347907,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7612465443578789,0.012174789178520372,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.4470972606182458,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,0.0
1.0,0.38426740387031916,0.04006213192611313,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.19577783362653933,0.11316786160148591,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.36792055349407915,0.04538097769949478,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5664739884393063,0.055628295244541985,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.4722292033174164,0.2995388511917728,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.19577783362653933,0.03513366015444757,0.0,0.0,1.0,0.0,1.0,1.0
1.0,0.36792055349407915,0.2608674266467732,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.35913546117114853,0.12999454257145598,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.5099271173661724,0.2625265161540666,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5601910027645137,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.5601910027645137,0.06929138530460492,1.0,0.0,0.0,0.0,1.0,1.0
1.0,0.01985423473234481,0.050748620223090936,0.0,1.0,0.0,0.0,1.0,1.0
1.0,0.2963056044232219,0.5133418122566505,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.3465694898215632,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.3088715757728072,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.4470972606182458,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.2963056044232219,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,0.0
1.0,0.4973611460165871,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,0.0
1.0,0.36792055349407915,0.031425107138144774,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.032420206081930136,0.031034733136428686,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.5224930887157577,0.016908073949327893,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.2837396330736366,0.01800600082915438,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.06831545030031472,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.18321186227695402,0.014110458666029575,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.3088715757728072,0.034743286152731485,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.014102260811993537,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.3465694898215632,0.018542765081513996,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.2711736617240513,0.10735285047192313,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4722292033174164,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,0.0
1.0,0.36792055349407915,0.01537917417160685,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.36792055349407915,0.01537917417160685,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.4973611460165871,0.05445717323939373,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.35913546117114853,0.05410739813385612,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.5601910027645137,0.028212719478023115,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.43453128926866047,0.013760683560491965,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.030253985132996517,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.37170143252073384,0.014151057562208049,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.7486805730082935,0.14687821814567664,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.36792055349407915,0.014110458666029575,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.36792055349407915,0.015126992566498259,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.2963056044232219,0.13526459159462315,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.3088715757728072,0.1082149914547131,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.22090977632570996,0.012678957201736696,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.23347574767529528,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.2711736617240513,0.2647385704347907,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.032420206081930136,0.04113566043083236,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.36792055349407915,0.16038672010106,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2711736617240513,0.014151057562208049,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.33400351847197784,0.41282050681475896,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.24604171902488062,0.007831878409428937,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.23347574767529528,0.015175789316712771,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.5224930887157577,0.4440992237022602,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.007288263382759489,0.030725752114070404,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.39683337521990447,0.015468569817999833,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.43453128926866047,0.10149724044618187,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.22090977632570996,0.1434624456306609,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.007288263382759489,0.09154270340242172,0.0,0.0,1.0,0.0,1.0,1.0
1.0,0.4470972606182458,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.015086393670319786,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.20834380497612465,0.023422440102965045,1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.4470972606182458,0.23422440102965045,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.2586076903744659,0.015216388212891242,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.3465694898215632,0.015468569817999833,0.0,0.0,1.0,0.0,1.0,1.0
1.0,0.2837396330736366,0.22109807522194713,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2963056044232219,0.03259622914329302,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2711736617240513,0.015216388212891242,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.38426740387031916,0.015330377421392339,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.572756974114099,0.050748620223090936,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.2837396330736366,0.020494635090094415,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.3465694898215632,0.02469115560854232,1.0,1.0,0.0,0.0,1.0,0.0
1.0,0.4847951746670017,0.015468569817999833,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.32143754712239253,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.2586076903744659,0.019177122834302632,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.3465694898215632,0.030937139635999665,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.24604171902488062,0.016908073949327893,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.42196531791907516,0.04098927018018883,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.6355868308620256,0.015126992566498259,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.032420206081930136,0.03659756266088288,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.2586076903744659,0.015175789316712771,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.04970768794751499,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.013386510079847098,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.4093993465694898,0.17566830077223786,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.36792055349407915,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.5476250314149284,0.015468569817999833,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.42196531791907516,0.06343577527886367,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.22090977632570996,0.025374310111545468,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.37170143252073384,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.12038200552902739,0.04713766070721715,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.015411575213749284,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.2586076903744659,0.015094396337354966,1.0,0.0,1.0,1.0,0.0,1.0
0.0,0.35913546117114853,0.015370976317570811,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.3465694898215632,0.028106928123558056,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.22090977632570996,0.039452172548431745,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.014151057562208049,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.3465694898215632,0.050748620223090936,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.23347574767529528,0.050748620223090936,1.0,1.0,0.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.015126992566498259,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.39683337521990447,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.3465694898215632,0.051822148727810165,1.0,0.0,0.0,0.0,1.0,1.0
1.0,0.36792055349407915,0.031425107138144774,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.5224930887157577,0.050748620223090936,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.20834380497612465,0.013907073811135496,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.6230208595124404,0.1091095334796455,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.17064589092736868,0.23422440102965045,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.2586076903744659,0.06709553154495196,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.2963056044232219,0.03659756266088288,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.7989444584066349,0.5133418122566505,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.38426740387031916,0.020494635090094415,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.5601910027645137,0.05123658772523604,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.24604171902488062,0.018542765081513996,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.3088715757728072,0.015175789316712771,0.0,0.0,1.0,0.0,1.0,1.0
1.0,0.3465694898215632,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,0.0
1.0,0.36792055349407915,0.015834545444608664,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.04498617743151546,0.15977676072337862,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.15807991957778336,0.0380614651673182,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.42196531791907516,0.051822148727810165,1.0,0.0,0.0,0.0,1.0,1.0
1.0,0.05755214878110078,0.03758969818624431,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.648152802211611,0.05953203526170282,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.4470972606182458,0.05416439273810667,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.03897240290032268,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.37170143252073384,0.05416439273810667,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.610454888162855,0.17391981561855152,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.36792055349407915,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.35913546117114853,0.015411575213749284,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.8115104297562201,0.051822148727810165,1.0,0.0,0.0,0.0,1.0,1.0
1.0,0.36792055349407915,0.10122885832000206,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.6230208595124404,0.020494635090094415,1.0,1.0,0.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.015126992566498259,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.5978889168132696,0.051822148727810165,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.42196531791907516,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.5853229454636844,0.07514699533034619,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5978889168132696,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.4722292033174164,0.013760683560491965,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.6984166876099522,0.051822148727810165,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.015078195816283748,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.004146770545363157,0.03758969818624431,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.36792055349407915,0.014151057562208049,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.4722292033174164,0.016908073949327893,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.4093993465694898,0.05416439273810667,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2837396330736366,0.026919605597338588,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.2711736617240513,0.019201521209409888,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.10149724044618187,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.42196531791907516,0.04098927018018883,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.35913546117114853,0.013752485706455927,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.2711736617240513,0.014679623960531627,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.01985423473234481,0.023983602730431916,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.10781603417944208,0.09154270340242172,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.6230208595124404,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.7863784870570495,0.018713553707264782,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.3088715757728072,0.17777475888549785,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.36792055349407915,0.04970768794751499,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.43453128926866047,0.17566830077223786,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.7235486303091229,0.057970539254838485,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.37170143252073384,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.10781603417944208,0.031034733136428686,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.03897240290032268,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.2586076903744659,0.014151057562208049,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.6858507162603669,0.05953203526170282,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.8869062578537321,0.09662576327876685,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2586076903744659,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.028220722145058292,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.6732847449107816,0.1527664244005612,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.36792055349407915,0.029473237129564348,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.3088715757728072,0.29580589980036276,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.2963056044232219,0.015216388212891242,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.20834380497612465,0.016908073949327893,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.2586076903744659,0.015126992566498259,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.36792055349407915,0.014891206669461744,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.4596632319678311,0.018713553707264782,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.19577783362653933,0.16883675574220638,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.22090977632570996,0.2125586439344078,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.4093993465694898,0.050748620223090936,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.36792055349407915,0.051822148727810165,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.3465694898215632,0.04396587194327397,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.32143754712239253,0.11027245763075773,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.35913546117114853,0.015126992566498259,1.0,0.0,1.0,1.0,0.0,1.0
0.0,0.36792055349407915,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.4470972606182458,0.05130978285055781,1.0,0.0,0.0,0.0,1.0,1.0
1.0,0.6732847449107816,0.11594107850967697,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2963056044232219,0.014630827210317115,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.5853229454636844,0.06640417918791278,1.0,0.0,0.0,0.0,1.0,1.0
1.0,0.42196531791907516,0.020494635090094415,1.0,1.0,0.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.04713766070721715,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.4470972606182458,0.050748620223090936,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.39683337521990447,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.37170143252073384,0.18249984580226933,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.2711736617240513,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.014102260811993537,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.5476250314149284,0.11316786160148591,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.36792055349407915,0.014110458666029575,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.5036441316913798,0.015126992566498259,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.6230208595124404,0.020494635090094415,1.0,1.0,0.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.4328841690069588,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.4847951746670017,0.015468569817999833,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.2837396330736366,0.022446505098674834,0.0,1.0,0.0,0.0,1.0,1.0
1.0,0.01985423473234481,0.050748620223090936,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.014110458666029575,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.20834380497612465,0.014110458666029575,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.36792055349407915,0.04364049521284361,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.37170143252073384,0.016908073949327893,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.08268409148027142,0.05123658772523604,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.5601910027645137,0.051822148727810165,1.0,0.0,0.0,0.0,1.0,1.0
1.0,0.37170143252073384,0.20772776566317125,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.36792055349407915,0.028302115124416098,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.2711736617240513,0.09661756542473081,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.4470972606182458,0.13858277060920984,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.10781603417944208,0.06104473451835265,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.13294797687861273,0.06104473451835265,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.39683337521990447,0.050748620223090936,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.6230208595124404,0.20772776566317125,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.7989444584066349,0.050748620223090936,1.0,0.0,0.0,0.0,1.0,1.0
1.0,0.23347574767529528,0.050748620223090936,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.36792055349407915,0.02705779799394608,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.4093993465694898,0.04006213192611313,0.0,0.0,1.0,0.0,1.0,1.0
1.0,0.09525006282985675,0.07173122281533045,0.0,1.0,0.0,0.0,1.0,1.0
1.0,0.20834380497612465,0.21642978772242535,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.33400351847197784,0.050748620223090936,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.015281580671177828,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.2711736617240513,0.014102260811993537,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.2711736617240513,0.015175789316712771,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.7738125157074642,0.051822148727810165,1.0,0.0,0.0,0.0,1.0,1.0
1.0,0.5978889168132696,0.07729405233978466,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.36792055349407915,0.4440992237022602,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.4847951746670017,0.1554664461834305,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.4470972606182458,0.033962538149299316,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.015126992566498259,1.0,0.0,1.0,1.0,0.0,1.0
0.0,0.4973611460165871,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.3465694898215632,0.026350245115835676,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2963056044232219,0.04713766070721715,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.23347574767529528,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.35913546117114853,0.04113566043083236,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.014110458666029575,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.39683337521990447,0.015330377421392339,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.7738125157074642,0.020494635090094415,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.6607187735611962,0.10048070654571319,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.4470972606182458,0.051504969851415845,1.0,0.0,0.0,0.0,1.0,1.0
1.0,0.36792055349407915,0.015126992566498259,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.19577783362653933,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.23347574767529528,0.028302115124416098,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.42196531791907516,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,0.0
1.0,0.4847951746670017,0.1091095334796455,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.028220722145058292,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.39683337521990447,0.015468569817999833,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.3088715757728072,0.05855610025741261,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.4847951746670017,0.21642978772242535,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6732847449107816,0.050748620223090936,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.4470972606182458,0.07831878409428937,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.36792055349407915,0.017005667449756914,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.22090977632570996,0.1554664461834305,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5853229454636844,0.029278050128706306,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.7486805730082935,0.15458810467956932,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2711736617240513,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.43453128926866047,0.013907073811135496,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.648152802211611,0.1527664244005612,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5853229454636844,0.014151057562208049,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.015126992566498259,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.4596632319678311,0.050748620223090936,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.4470972606182458,0.04713766070721715,0.0,0.0,1.0,0.0,1.0,1.0
1.0,0.36792055349407915,0.06441171028315387,1.0,1.0,0.0,0.0,1.0,0.0
0.0,0.610454888162855,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.014102260811993537,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.610454888162855,0.11111839809247648,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2963056044232219,0.05270049023167135,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.08275928836380983,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5476250314149284,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.43453128926866047,0.051822148727810165,1.0,0.0,0.0,0.0,0.0,1.0
